deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band,full_name,email,phone,city,annual_income,segment,broker_name,agency,experience_years,rating,city_broker,city_property,neighborhood,property_type,bedrooms,bathrooms,area_sqft,year_built,parking,furnishing,latitude,longitude,listing_price,status_property,amenities,age_years,condition,hoa_fee,energy_rating,school_score,walk_score
DEAL331792,2020-02-06,CUST100567,BRK50455,PROP207917,12655791,12603880.0,No,7.52,Closed,2020-03-03,Referral,Instagram,??,High,Kabir Shah,anaya.khan361@outlook.com,5083858341.0,Chennai,241545.0,Luxury,Ishana Iyer,UrbanKeys,3.0,4.8,Gurugram,Surat,Satellite,Row House,2.0,4.0,963,2002.0,Covered,Furnished,24.312816,80.805017,13974197,Sold,"Garden, Lift, Security, Intercom, CCTV",5.0,New,2990.0,B,61.0,89.0
DEAL331793,2024-07-27,CUST102872,BRK50339,PROP204888,7733559,7662506.0,No,9.23,Closed,2024-08-16,Referral,Facebook,see email,Mid,Aditi Iyer,arjun.kapoor526@gmail.com,109782905.0,Chennai,85352.0,Budget,Arjun Singh,HomeNest,7.0,3.0,Pune,Chennai,Banjara Hills,Studio,1.0,1.0,744,1986.0,No,Semi-Furnished,15.78777,84.508513,8340254,Sold,"Pool, Parking, Play Area, Lift, Gym",29.0,Good,1898.0,F,78.0,64.0
DEAL331794,2018-02-07,CUST102600,BRK50018,PROP207615,7358720,7446250.0,Yes,7.5,Closed,2018-03-31,Walk-in,Google Ads,ok,Mid,Mira Iyer,sachin.iyer25@yahoo.com,7626790916.0,Pune,161108.0,Mid,Sachin Kulkarni,HomeNest,11.0,4.0,Kolkata,Mumbai,Banjara Hills,Penthouse,1.0,3.0,1049,2002.0,No,Semi-Furnished,25.396412,79.226258,7496858,Sold,"CCTV, Intercom, Security, Club House",13.0,Needs Renovation,2480.0,B,82.0,88.0
DEAL331795,2019-08-18,CUST103230,BRK50153,PROP206694,9451624,9688354.0,Yes,9.23,Closed,2019-11-12,Online Portal,Facebook,urgent,High,Sachin Kapoor,mira.agarwal140@example.com,6492944704.0,Jaipur,463749.0,Premium,Anaya Das,CityHomes,2.0,3.7,Noida,Jaipur,Althan,Row House,1.0,1.0,1254,1998.0,Yes,Furnished,15.000366,87.543849,9934473,Sold,"Security, Power Backup",32.0,Good,997.0,A,93.0,51.0
DEAL331796,2021-08-23,CUST100565,BRK50363,PROP206741,11548268,12429751.0,Yes,9.35,Pending,2023-10-11,Online Portal,Google Ads,??,High,Vivaan Reddy,diya.iyer143@yahoo.com,4695408373.0,Mumbai,216441.0,Premium,Sneha Chopra,Skyline Realty,8.0,3.6,Delhi,Chennai,Satellite,Studio,2.0,1.0,1713,2000.0,No,Semi-Furnished,17.188228,74.070135,12465929,Withdrawn,"Wifi, Security, Club House, Play Area, Parking",36.0,New,2341.0,D,77.0,53.0
DEAL331797,2022-08-04,CUST104090,BRK50402,PROP206241,9226442,9668755.0,Yes,-1.0,Closed,2022-08-18,Email Campaign,Billboard,urgent,High,Priya Chopra,vihaan.shah51@example.com,8929052249.0,Chennai,62943.0,Luxury,Anaya Gupta,PropHub,6.0,4.7,Jaipur,Jaipur,Althan,Plot,1.0,1.0,1395,1989.0,Covered,Furnished,27.586876,78.862035,9380826,Withdrawn,"Lift, Play Area, Security, Pool, Gym",18.0,Old,2972.0,C,94.0,46.0
DEAL331798,2019-10-14,CUST102593,BRK50265,PROP203625,13109609,13632982.0,Yes,8.46,Closed,2019-11-15,Walk-in,Facebook,urgent,High,Rohan Patel,ishaan.chopra631@yahoo.com,752237645.0,Hyderabad,188657.0,Luxury,Sachin Patel,PropHub,4.0,4.3,Bangalore,Chennai,Satellite,Row House,1.0,2.0,1165,2023.0,No,Unfurnished,15.673892,74.720474,12578563,Active,"Lift, Garden, Wifi, Play Area",31.0,Needs Renovation,2523.0,A,70.0,44.0
DEAL331799,2018-01-31,CUST103613,BRK50154,PROP203472,11182126,11550620.0,Yes,8.78,Pending,2023-10-11,Referral,Billboard,urgent,High,Anita Mehta,vivaan.iyer714@example.com,835630775.0,Kolkata,133530.0,Luxury,Aditi Iyer,Skyline Realty,1.0,4.9,Hyderabad,Delhi,Satellite,Apartment,3.0,3.0,1281,2002.0,No,Semi-Furnished,20.435981,84.718004,10796018,Under Offer,"Wifi, Power Backup, CCTV",5.0,Good,1594.0,B,65.0,51.0
DEAL331800,2025-07-02,CUST103319,BRK50176,PROP203153,10808201,10849668.0,No,7.72,Closed,2025-09-26,Referral,Billboard,??,High,Rohan Mehta,arjun.nair at gmail.com,9511348403.0,Gurugram,64811.0,Luxury,Sneha Niar,UrbanKeys,1.0,4.6,Mumbai,Hyderabad,Indiranagar,Villa,3.0,1.0,1300,2014.0,Yes,Semi-Furnished,23.934967,84.207171,11841503,Active,"Wifi, Power Backup, Pool, Club House",37.0,New,3609.0,A,44.0,80.0
DEAL331801,2025-08-09,CUST101807,BRK50060,PROP202535,5867952,6283217.0,No,10.2,Closed,2025-11-02,Social Media,Instagram,??,Mid,Anaya Agarwal,ishaan.agarwal169@example.com,189689186.0,Bangalore,135443.0,Mid,Rahul Sharma,HomeNest,2.0,5.0,Noida,Chennai,Satellite,Studio,2.0,1.0,1003,1983.0,Street,Unfurnished,19.354393,86.109792,5673497,Withdrawn,"Gym, Play Area",8.0,Needs Renovation,2480.0,A,67.0,90.0
DEAL331802,2021-03-20,CUST102587,BRK50235,PROP207211,4597181,4891521.0,No,9.17,Closed,2021-05-30,Social Media,Billboard,urgent,Mid,Rohan Kulkarni,rohan.gupta892@gmail.com,2710769612.0,Bengaluru,135295.0,Mid,Aditi Kapoor,Skyline Realty,5.0,4.2,Mumbai,Chennai,DLF Phase 3,Apartment,1.0,2.0,1688,1983.0,Covered,Unfurnished,14.887097,80.374455,4447363,Sold,"CCTV, Play Area, Lift",24.0,Needs Renovation,1303.0,C,91.0,67.0
DEAL331803,2019-01-02,CUST101856,BRK50336,PROP206503,7687322,7430651.0,Yes,9.51,Pending,2023-10-11,Cold Call,Billboard,urgent,Mid,Mira Kulkarni,rohan.gupta427@yahoo.com,2779336008.0,Gurugram,161108.0,Budget,Sachin Singh,CityHomes,4.0,3.6,Ahmedabad,Ahmedabad,Salt Lake,Apartment,2.0,1.0,869,2001.0,No,Furnished,22.884201,76.073829,8018380,Under Offer,"CCTV, Gym",5.0,New,3541.0,D,65.0,58.0
DEAL331804,2024-01-29,CUST104971,BRK50097,PROP204375,10445789,11263274.0,Yes,9.52,Closed,2024-03-11,Social Media,Facebook,client wants quick close,High,Diya Patel,anaya.das158@yahoo.com,5695615305.0,Pune,171556.0,Luxury,Kabir Kapoor,HomeNest,5.0,3.2,Jaipur,Pune,Kothrud,Plot,3.0,2.0,1209,1988.0,Covered,Semi-Furnished,12.850454,74.806742,9980146,Active,"Lift, Intercom, Security, Wifi",0.0,Needs Renovation,2414.0,D,81.0,44.0
DEAL331805,2021-12-26,CUST104823,BRK50440,PROP202944,10694639,10440601.0,Yes,7.62,Closed,2022-03-06,Social Media,Broker Referral,??,High,Rohan Nair,vivaan.nair919@yahoo.com,5789352982.0,Ahmedabad,173318.0,Premium,Kabir Gupta,CityHomes,10.0,4.9,Pune,Gurugram,Banjara Hills,Apartment,1.0,2.0,1452,2000.0,Street,Semi-Furnished,27.36301,81.003906,10578604,Sold,"Intercom, Club House, Garden, CCTV, Gym",33.0,Good,4698.0,E,87.0,56.0
DEAL331806,2022-11-05,CUST103109,BRK50466,PROP205884,14438206,14839142.0,No,9.42,Closed,2022-12-15,Walk-in,Billboard,urgent,High,Vivaan Agarwal,arjun.nair at gmail.com,7799224560.0,Kolkata,105382.0,Luxury,Diya Nair,UrbanKeys,6.0,2.6,Chennai,New Delhi,Indiranagar,Plot,4.0,1.0,1164,1982.0,Covered,Unfurnished,27.763198,75.088117,13890305,Sold,"Club House, Play Area, Security, CCTV, Parking",16.0,Needs Renovation,2480.0,B,70.0,76.0
DEAL331807,2020-01-05,CUST100233,BRK50180,PROP205129,11947345,11889180.0,Yes,9.23,Closed,2020-03-07,Online Portal,Broker Referral,urgent,High,Ishaan Patel,arjun.shah39@yahoo.com,5501367919.0,Chennai,172510.0,Budget,Mira Mheta,UrbanKeys,2.0,3.0,Gurugram,Kolkata,DLF Phase 3,Plot,1.0,1.0,1105,1986.0,Street,Furnished,28.417838,77.845684,12564568,Withdrawn,"Club House, Power Backup, Pool, Play Area",19.0,New,4550.0,C,70.0,32.0
DEAL331808,2024-09-15,CUST100604,BRK50086,PROP207623,11865450,12590546.0,Yes,9.6,Closed,2024-10-09,Email Campaign,Billboard,ok,High,Vihaan Singh,rahul.singh777@example.com,1359195921.0,Ahmedabad,214886.0,Budget,Priya Kapoor,PropHub,6.0,3.6,Gurugram,Hyderabad,Malviya Nagar,Plot,2.0,2.0,1368,2008.0,Covered,Furnished,23.507262,79.749157,12321692,Under Offer,"Wifi, Play Area, Lift",26.0,Old,1729.0,E,58.0,49.0
DEAL331809,2022-03-23,CUST104177,BRK50304,PROP205299,1609491,1656104.0,Yes,9.52,Closed,2022-05-17,Online Portal,Billboard,urgent,Low,Rahul Agarwal,sachin.nair38@yahoo.com,9985847845.0,Hyderabad,380965.0,Mid,Anaya Singh,UrbanKeys,6.0,2.6,Delhi,Bengaluru,Kothrud,Villa,2.0,1.0,885,1992.0,Street,Unfurnished,26.268398,86.320245,1757607,Under Offer,"Wifi, Garden",34.0,Old,2224.0,B,51.0,86.0
DEAL331810,2019-11-09,CUST101132,BRK50158,PROP201891,11729680,11508655.0,Yes,8.33,Closed,2019-12-02,Referral,Website,urgent,High,Aarav Sharma,rahul.gupta585@example.com,1214179504.0,Bangalore,120305.0,Luxury,Arjun Sharma,UrbanKeys,12.0,2.7,Hyderabad,Pune,DLF Phase 3,Row House,4.0,1.0,1598,1982.0,Covered,Semi-Furnished,21.925084,75.538053,11252401,Under Offer,"Gym, Wifi",32.0,Old,2680.0,A,57.0,99.0
DEAL331811,2022-05-09,CUST103690,BRK50355,PROP200498,6382329,6161693.0,No,8.31,Closed,2022-07-31,Email Campaign,Google Ads,client wants quick close,Mid,Priya Singh,mira.patel577@example.com,4869770730.0,Pune,126620.0,Luxury,Diya Nair,CityHomes,17.0,4.2,Bangalore,Mumbai,Andheri,Row House,1.0,1.0,794,2024.0,Street,Furnished,18.392957,82.358036,6938318,Sold,"Security, Lift, Pool, Intercom",19.0,Old,1057.0,D,62.0,64.0
DEAL331812,2020-01-08,CUST103688,BRK50314,PROP201105,6744283,6694821.0,Yes,9.67,Closed,2020-03-04,Email Campaign,Google Ads,urgent,Mid,Sachin Patel,vivaan.gupta99@outlook.com,4520136354.0,Surat,304222.0,Budget,Rohan Khan,CityHomes,7.0,3.3,Delhi,Hyderabad,Althan,Apartment,1.0,3.0,885,2011.0,Street,Furnished,13.137336,75.007652,6608505,Under Offer,"CCTV, Wifi, Garden, Gym, Pool",32.0,Old,4279.0,B,70.0,34.0
DEAL331813,2020-05-23,CUST100938,BRK50217,PROP200380,7328563,7722934.0,No,10.46,Pending,2023-10-11,Referral,Facebook,urgent,Mid,Arjun Kulkarni,sachin.patel387@gmail.com,4304801949.0,Surat,114489.0,Luxury,Ishaan Shah,CityHomes,2.0,3.5,Chennai,Chennai,Salt Lake,Villa,3.0,1.0,1732,2019.0,Yes,Unfurnished,24.769084,75.279811,7777491,Withdrawn,"Power Backup, Security",5.0,Good,2321.0,D,48.0,40.0
DEAL331814,2021-02-10,CUST103749,BRK50459,PROP200290,6909781,7439668.0,Yes,11.11,Closed,2021-04-04,Online Portal,Instagram,see email,Mid,Aarav Kapoor,ishaan.kulkarni889@outlook.com,273416405.0,Mumbai,136516.0,Mid,Kabir Gupta,PropSquare,7.0,3.6,Ahmedabad,Delhi,Sector 62,Row House,2.0,1.0,1825,1994.0,Street,Unfurnished,22.543621,88.093069,6618455,Active,"Club House, Power Backup, Wifi",21.0,New,3744.0,C,75.0,45.0
DEAL331815,2022-06-08,CUST101483,BRK50018,PROP205846,10281053,10793423.0,No,10.94,Closed,2022-08-27,Social Media,Newspaper,??,High,Anita Nair,sachin.agarwal531@example.com,400072125.0,Surat,55362.0,Luxury,Sachin Kulkarni,HomeNest,11.0,4.0,Kolkata,Mumbai,Salt Lake,Studio,2.0,2.0,909,2000.0,Yes,Semi-Furnished,20.935355,87.793564,10882041,Active,"Wifi, Pool",15.0,New,1826.0,D,77.0,59.0
DEAL331816,2025-03-20,CUST102468,BRK50328,PROP205842,7609469,7532646.0,Yes,8.14,Closed,2025-05-30,Email Campaign,Billboard,see email,Mid,Mira Kapoor,rohan.chopra721@example.com,8869184210.0,Noida,212065.0,Budget,Kabir Das,HomeNest,6.0,3.2,Pune,Bengaluru,Andheri,Villa,2.0,2.0,695,1997.0,No,Semi-Furnished,15.944793,86.85102,8177217,Under Offer,"Garden, Wifi",3.0,Needs Renovation,2697.0,E,52.0,59.0
DEAL331817,2024-08-15,CUST100410,BRK50200,PROP206366,5217239,5233098.0,Yes,11.45,Closed,2024-11-11,Cold Call,Billboard,urgent,Mid,Vivaan Das,kabir.iyer151@outlook.com,1571970827.0,Gurugram,295412.0,Luxury,Diya Iyer,CityHomes,7.0,3.1,Mumbai,Delhi,Salt Lake,Villa,1.0,3.0,1106,2003.0,No,Semi-Furnished,27.501354,78.446741,5357332,Withdrawn,"Club House, Gym, Security",17.0,New,4762.0,F,70.0,51.0
DEAL331818,2018-08-15,CUST100222,BRK50021,PROP200312,16744914,16363259.0,Yes,7.27,Closed,2018-10-30,Referral,Newspaper,??,Luxury,Aarav Chopra,arjun.nair at gmail.com,575077211.0,Bangalore,142672.0,Premium,Vihaan Khan,HomeNest,7.0,4.2,Mumbai,Gurugram,Althan,Row House,2.0,2.0,1224,1996.0,Covered,Furnished,20.789122,78.920324,15947881,Withdrawn,"Garden, Club House",19.0,Needs Renovation,3831.0,D,48.0,88.0
DEAL331819,2019-12-11,CUST101296,BRK50495,PROP207352,13766543,13615504.0,No,9.23,Closed,2020-02-21,Social Media,Newspaper,urgent,High,Anaya Sharma,anaya.das237@example.com,3526791957.0,Ahmedabad,331199.0,Mid,Vihaan Shah,PropHub,6.0,3.5,Ahmedabad,Bangalore,Althan,Villa,2.0,2.0,1773,1984.0,No,Semi-Furnished,15.528264,87.874854,14977851,Active,"Gym, Pool, Power Backup, Intercom, Garden",12.0,New,1086.0,B,80.0,51.0
DEAL331820,2023-04-30,CUST102056,BRK50280,PROP200594,8393953,8077887.0,Yes,8.38,Closed,2023-06-25,Referral,Instagram,urgent,High,Rohan Sharma,diya.iyer531@example.com,8912502379.0,Delhi,173312.0,Mid,Vivaan Khan,HomeNest,10.0,3.7,Pune,Chennai,Kothrud,Studio,4.0,1.0,964,1988.0,Street,Furnished,19.68016,73.787231,8535331,Sold,"Power Backup, Parking, CCTV, Garden, Wifi",24.0,Old,950.0,E,66.0,50.0
DEAL331821,2024-02-14,CUST100226,BRK50030,PROP206569,12762257,13734163.0,Yes,8.61,Closed,2024-04-25,Email Campaign,Newspaper,??,High,Diya Reddy,arjun.nair at gmail.com,5486129603.0,Delhi,245168.0,Premium,Anaya Iyer,HomeNest,2.0,3.2,Gurugram,Mumbai,Salt Lake,Studio,2.0,2.0,2063,1991.0,Covered,Furnished,16.659051,81.34783,13352985,Under Offer,"Gym, Intercom",39.0,New,2801.0,E,83.0,75.0
DEAL331822,2022-12-27,CUST100997,BRK50416,PROP201607,11319808,12081428.0,Yes,11.2,Closed,2023-01-13,Cold Call,Facebook,client wants quick close,High,Arjun Shah,anaya.khan950@yahoo.com,8878105585.0,New Delhi,121410.0,Premium,Priya Gupta,Skyline Realty,7.0,2.7,Ahmedabad,Surat,T Nagar,Villa,2.0,1.0,1751,1982.0,Street,Furnished,21.376117,82.308913,10934175,Under Offer,"Wifi, Power Backup",16.0,New,0.0,C,57.0,36.0
DEAL331823,2021-03-11,CUST104526,BRK50103,PROP205824,11946744,8959426.0,Yes,8.44,Pending,2023-10-11,Social Media,Broker Referral,urgent,High,Anaya Mehta,mira.kulkarni623@yahoo.com,3864097931.0,Bangalore,86961.0,Luxury,Ishaan Nair,PropHub,3.0,3.6,Jaipur,Chennai,Kothrud,Plot,1.0,1.0,432,1980.0,No,Unfurnished,19.935869,83.384944,11729477,Sold,"Wifi, Lift, Intercom, Parking, Garden",1.0,New,2222.0,B,91.0,33.0
DEAL331824,2023-11-14,CUST103456,BRK50254,PROP204054,15059708,15673890.0,No,10.37,Cancelled,2023-10-11,Referral,Broker Referral,client wants quick close,Luxury,Aarav Kapoor,vihaan.khan728@example.com,4947667273.0,Ahmedabad,126427.0,Budget,Rahul Agarwal,PropHub,11.0,3.3,Bengaluru,Delhi,Malviya Nagar,Studio,2.0,3.0,1390,1991.0,Yes,Furnished,23.782874,73.954562,14655409,Active,"Garden, Parking, Lift",19.0,Old,2079.0,D,75.0,80.0
DEAL331825,2022-09-04,CUST104203,BRK50042,PROP207008,12985074,12970280.0,Yes,10.71,Cancelled,2023-10-11,Referral,Facebook,see email,High,Diya Gupta,diya.kapoor90@example.com,7582961039.0,Pune,119521.0,Luxury,Rohan Shah,HomeNest,6.0,2.8,Pune,Ahmedabad,Banjara Hills,Villa,1.0,1.0,824,2006.0,Covered,Furnished,28.379238,79.501734,12468724,Withdrawn,"Play Area, Wifi, Power Backup",15.0,New,2818.0,C,41.0,46.0
DEAL331826,2025-04-13,CUST100894,BRK50177,PROP207541,11659070,12576197.0,Yes,9.32,Cancelled,2023-10-11,Walk-in,Broker Referral,ok,High,Diya Kulkarni,sachin.das756@gmail.com,3437093270.0,Pune,161108.0,Luxury,Rohan Reddy,PropHub,8.0,5.0,Mumbai,Jaipur,Althan,Apartment,2.0,3.0,948,2002.0,Covered,Furnished,25.636731,84.853023,11741285,Active,"Pool, Club House, Intercom, Parking, Gym",34.0,Needs Renovation,2413.0,E,72.0,64.0
DEAL331827,2023-11-11,CUST102065,BRK50309,PROP201478,4754910,4799401.0,No,7.27,Pending,2023-10-11,Social Media,Billboard,urgent,Mid,Priya Gupta,sneha.khan40@yahoo.com,2551953145.0,Ahmedabad,220064.0,Mid,Kabir Chopra,Skyline Realty,5.0,3.7,Gurugram,Bengaluru,T Nagar,Apartment,3.0,2.0,662,2014.0,Yes,Unfurnished,19.159705,84.654244,4536162,Under Offer,"Garden, Intercom, Power Backup",10.0,Needs Renovation,2208.0,A,45.0,55.0
DEAL331828,2023-04-26,CUST103288,BRK50242,PROP202492,9216787,8763271.0,Yes,10.33,Closed,2023-05-20,Online Portal,Website,urgent,High,Vivaan Singh,rohan.nair39@outlook.com,8759131730.0,Hyderabad,90097.0,Mid,Ishaan Reddy,Skyline Realty,4.0,4.4,Delhi,Mumbai,Indiranagar,Studio,4.0,2.0,241,1988.0,Street,Unfurnished,21.657781,80.093584,10206143,Withdrawn,"Parking, Intercom, Security, CCTV, Club House",13.0,Old,4325.0,C,84.0,51.0
DEAL331829,2023-11-21,CUST104864,BRK50140,PROP205575,8418145,8729601.0,Yes,9.23,Closed,2024-01-15,Walk-in,Newspaper,client wants quick close,High,Kabir Kulkarni,anita.mehta8@yahoo.com,6807747785.0,Kolkata,294156.0,Premium,Sneha Reddy,PropHub,4.0,3.1,Delhi,Noida,Malviya Nagar,Row House,3.0,1.0,1245,2009.0,Street,Furnished,28.102155,85.747202,8831426,Withdrawn,"Gym, Lift, Club House",6.0,Good,1537.0,C,70.0,44.0
DEAL331830,2018-06-09,CUST100670,BRK50052,PROP205164,9947439,9748827.0,Yes,7.57,Closed,2018-07-29,Walk-in,Website,client wants quick close,High,rAjun Patel,arjun.iyer519@gmail.com,5102796457.0,Hyderabad,83981.0,Budget,Aarav Singh,PropHub,5.0,3.2,Noida,Jaipur,Malviya Nagar,Row House,3.0,2.0,1376,2017.0,Street,Unfurnished,25.834698,72.986261,9793132,Active,"Intercom, Garden, Pool",22.0,Good,1475.0,A,70.0,43.0
DEAL331831,2020-09-27,CUST102693,BRK50489,PROP207344,11385909,11128302.0,Yes,9.66,Closed,2020-12-25,Social Media,Website,urgent,High,Priya Iyer,vivaan.shah322@yahoo.com,2381504467.0,Hyderabad,78601.0,Budget,Aarav Das,CityHomes,6.0,4.3,Gurugram,Noida,Banjara Hills,Studio,3.0,2.0,347,2019.0,No,Semi-Furnished,16.961907,73.456511,11526025,Withdrawn,"Gym, Wifi, Power Backup",15.0,Good,2480.0,D,81.0,70.0
DEAL331832,2019-07-08,CUST102364,BRK50240,PROP201202,10799987,10476373.0,Yes,10.7,Closed,2019-08-07,Walk-in,Google Ads,urgent,High,Arjun Reddy,anita.shah893@example.com,3071821846.0,Jaipur,186521.0,Mid,Rohan Reddy,UrbanKeys,7.0,4.9,Pune,Noida,Andheri,Apartment,1.0,3.0,845,2007.0,Covered,Furnished,21.884265,78.681741,11789564,Under Offer,"Gym, CCTV, Power Backup, Club House, Wifi",7.0,Needs Renovation,1202.0,D,74.0,99.0
DEAL331833,2024-05-23,CUST101399,BRK50044,PROP202086,13654782,13868576.0,Yes,8.69,Closed,2024-07-26,Cold Call,Newspaper,urgent,High,Sneha Khan,mira.sharma911@outlook.com,453922433.0,Bangalore,248082.0,Mid,Diya Shah,PropSquare,9.0,2.7,Pune,Kolkata,Kothrud,Apartment,3.0,2.0,1387,2002.0,Covered,Semi-Furnished,25.017191,77.429049,13606837,Sold,"Intercom, Parking, Lift, Power Backup",2.0,New,4265.0,D,72.0,93.0
DEAL331834,2018-05-21,CUST102799,BRK50303,PROP202290,4494828,4505090.0,No,10.9,Closed,2018-08-14,Social Media,Facebook,urgent,Mid,Kabir Shah,vivaan.kulkarni821@example.com,8170734365.0,Ahmedabad,262158.0,Mid,Rahul Kapoor,PropHub,1.0,5.0,Pune,Kolkata,Salt Lake,Villa,2.0,2.0,1112,1990.0,Covered,Unfurnished,22.156307,86.539229,4875033,Under Offer,"Lift, Intercom, Play Area, Pool",39.0,Old,3152.0,E,87.0,82.0
DEAL331835,2023-11-10,CUST104248,BRK50428,PROP201979,6814812,6966627.0,Yes,9.23,Cancelled,2023-10-11,Cold Call,Broker Referral,see email,Mid,Kabir Singh,vihaan.sharma408@example.com,9776602206.0,Jaipur,131451.0,Luxury,Arjun Agarwal,PropHub,1.0,3.4,Chennai,Bengaluru,T Nagar,Villa,2.0,2.0,1423,2002.0,No,Furnished,25.357264,76.058949,7100094,Under Offer,"Pool, Garden, Security, Lift",27.0,Old,1345.0,F,75.0,68.0
DEAL331836,2021-01-10,CUST101275,BRK50161,PROP200101,5095406,5302190.0,Yes,7.31,Closed,2021-02-25,Walk-in,Newspaper,see email,Mid,Ishaan Khan,sneha.kulkarni779@yahoo.com,5083858341.0,Pune,168199.0,Budget,Anaya Singh,CityHomes,9.0,3.9,Noida,Chennai,Sector 62,Penthouse,1.0,2.0,513,2017.0,Street,Unfurnished,21.828959,83.039629,5134172,Sold,"Security, Garden, Power Backup, Intercom, Club House",31.0,Good,2480.0,C,48.0,86.0
DEAL331837,2019-05-16,CUST102117,BRK50175,PROP207403,8397344,8745853.0,Yes,9.23,Closed,2019-05-26,Referral,Facebook,urgent,High,Rahul Das,vivaan.chopra703@gmail.com,2167373933.0,Gurugram,168925.0,Budget,Anaya Kapoor,UrbanKeys,5.0,4.2,Jaipur,Mumbai,Malviya Nagar,Penthouse,1.0,1.0,994,1994.0,Street,Semi-Furnished,18.442262,75.887628,8591551,Under Offer,"Intercom, Parking",25.0,New,2962.0,F,65.0,55.0
DEAL331838,2019-06-30,CUST103211,BRK50466,PROP206179,11013515,11645020.0,Yes,8.77,Closed,2019-09-05,Email Campaign,Newspaper,??,High,Vivaan Agarwal,vivaan.nair170@outlook.com,4621310908.0,Bangalore,101699.0,Mid,Diya Nair,UrbanKeys,6.0,2.6,Chennai,Surat,Banjara Hills,Studio,2.0,1.0,650,1995.0,No,Semi-Furnished,13.095832,81.139379,11315996,Under Offer,"Power Backup, Security, Gym, Parking, Garden",33.0,Old,2146.0,C,85.0,82.0
DEAL331839,2021-05-19,CUST103241,BRK50436,PROP206477,13365852,14049036.0,Yes,9.23,Closed,2021-07-15,Email Campaign,Instagram,urgent,High,Vihaan Nair,anaya.chopra226@yahoo.com,1108499490.0,Ahmedabad,60843.0,Luxury,Anaya Patel,PropHub,5.0,4.0,Jaipur,Noida,Malviya Nagar,Apartment,2.0,2.0,1958,2011.0,No,Unfurnished,14.490592,74.704754,13110943,Withdrawn,"Power Backup, Security, Gym",25.0,New,2709.0,C,75.0,48.0
DEAL331840,2020-02-21,CUST100446,BRK50433,PROP203273,9094361,9116017.0,Yes,9.44,Pending,2023-10-11,Cold Call,Instagram,urgent,High,Rohan Kapoor,diya.sharma168@yahoo.com,1165408497.0,Jaipur,260645.0,Premium,Vivaan Singh,PropHub,5.0,4.9,New Delhi,Kolkata,Malviya Nagar,Studio,2.0,2.0,1768,2013.0,Covered,Semi-Furnished,16.251583,75.21467,9170684,Active,"Power Backup, Play Area, Gym, Parking",33.0,Good,4575.0,E,86.0,52.0
DEAL331841,2018-05-28,CUST102527,BRK50476,PROP201067,5916480,6116009.0,No,10.26,Closed,2018-06-23,Referral,Newspaper,see email,Mid,Ishaan Shah,kabir.singh911@gmail.com,6428065464.0,Hyderabad,76572.0,Mid,Kabir Nair,PropSquare,12.0,4.2,Chennai,Chennai,Indiranagar,Row House,2.0,4.0,970,2008.0,No,Unfurnished,18.347008,77.316558,6310242,Active,"Gym, Pool, Parking",8.0,New,766.0,A,97.0,83.0
DEAL331842,2021-03-30,CUST101056,BRK50335,PROP203215,5271238,5654034.0,Yes,10.15,Closed,2021-05-29,Walk-in,Facebook,urgent,Mid,Sneha Mehta,arjun.nair at gmail.com,4637676822.0,Noida,166785.0,Luxury,rAjun Iyer,HomeNest,5.0,3.5,Chennai,Delhi,Indiranagar,Row House,2.0,1.0,1765,2008.0,Covered,Furnished,19.273852,82.781952,5619979,Withdrawn,"Garden, CCTV",9.0,Old,714.0,C,96.0,95.0
DEAL331843,2019-12-25,CUST104298,BRK50055,PROP207468,6738689,6670327.0,Yes,8.56,Cancelled,2023-10-11,Cold Call,Instagram,urgent,Mid,Roha nKhan,vihaan.das489@yahoo.com,8864864106.0,New Delhi,131085.0,Mid,Priya Sharma,HomeNest,9.0,3.6,Ahmedabad,Gurugram,Indiranagar,Row House,1.0,1.0,1519,1992.0,Covered,Semi-Furnished,20.445806,80.117189,6876998,Under Offer,"Pool, Parking, Wifi, Play Area, Gym",19.0,Good,1678.0,E,52.0,92.0
DEAL331844,2022-09-27,CUST100656,BRK50476,PROP205020,3718046,3623467.0,No,9.23,Pending,2023-10-11,Online Portal,Newspaper,urgent,Mid,Kabir Iyer,kabir.shah520@yahoo.com,1033897396.0,Chennai,248682.0,Mid,Kabir Nair,PropSquare,12.0,4.2,Chennai,Delhi,Kothrud,Penthouse,2.0,2.0,1152,1982.0,No,Unfurnished,18.276849,86.905214,4003007,Active,"Garden, Lift, Gym",16.0,New,2480.0,D,43.0,87.0
DEAL331845,2023-09-03,CUST104356,BRK50319,PROP202087,3466581,8959426.0,Yes,9.57,Closed,2023-11-17,Online Portal,Facebook,ok,High,Rohan Iyer,arjun.reddy865@yahoo.com,7210360117.0,Mumbai,55213.0,Mid,Sneha Patel,UrbanKeys,4.0,4.1,Pune,Noida,Salt Lake,Studio,2.0,2.0,1627,1988.0,Yes,Semi-Furnished,26.258804,75.291366,3755012,Active,"Intercom, Pool, Power Backup, CCTV, Lift",39.0,Needs Renovation,2491.0,E,70.0,68.0
