broker_id,broker_name,experience_years,rating,experience_level,city_avg_rating,city_Ahmedabad,city_Bangalore,city_Bengaluru,city_Bengluru,city_Calcutta,city_Chennai,city_Chennnai,city_Dehli,city_Delhi,city_Gurgaon,city_Gurugram,city_Gurugrm,city_Hyderabad,city_Hyderbad,city_Hydrabad,city_Jaipur,city_Jaypur,city_Kalkata,city_Kolkata,city_Mumbaai,city_Mumbai,city_Mumbay,city_New Delhi,city_Nodia,city_Noida,city_Poona,city_Pune,city_Punna,city_Surat,city_Surrat,agency_Homenest,agency_Prophub,agency_Propsquare,agency_Skyline Realty,agency_Urbankeys
BRK50387,Anita Iyer,10.0,3.554545454545455,Mid,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50388,Sachin Chopra,5.0,4.5,Junior,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
BRK50389,Vivaan Reddy,3.0,4.3,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
BRK50390,Diya Chopra,4.0,2.6,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50391,Vihaan Chopra,8.0,4.8,Mid,4.185714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50392,Arjun Agarwal,10.0,3.6,Mid,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
BRK50393,Vivaan Nair,3.0,4.3,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
BRK50394,Vihaan Kapoor,4.0,3.5,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50395,Vihaan Kapoor,9.0,3.8,Mid,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50396,Sachin Gupta,9.0,3.4,Mid,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50397,Vivaan Kulkarni,2.0,3.8,Beginner,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50398,Diya Chopra,5.0,3.1,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
BRK50399,Anita Shah,4.0,3.3,Junior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
BRK50400,Ishaan Iyer,6.0,3.7,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50401,Anita Das,12.0,3.65,Senior,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50402,Anaya Gupta,6.0,4.7,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50403,Sneha Reddy,11.0,2.8,Senior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
BRK50404,Vihaan Agarwal,8.0,3.3,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50405,Kabir Sharma,7.0,3.3,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50406,Rahul Gupta,8.0,2.9,Mid,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50407,Mira Mehta,8.0,4.9,Mid,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50408,Aarav Kulkarni,2.0,3.2,Beginner,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50409,Ishaan Sharma,9.0,2.9,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50410,Vivaan Kapoor,6.0,2.9,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50411,Anita Sharma,0.0,4.5,,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50412,Vivaan Das,3.0,3.3,Junior,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50413,Rahul Nair,8.0,3.5,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50414,Vivaan Nair,9.0,4.2,Mid,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50415,Vihaan Reddy,1.0,4.8,Beginner,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50416,Priya Gupta,7.0,2.7,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50417,Sneha Agarwal,0.0,3.0,,3.2125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50418,Rohan Gupta,7.0,2.9,Mid,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
BRK50419,Aarav Chopra,7.0,4.4,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50420,Aditi Kapoor,9.0,4.1,Mid,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50421,Mira Patel,5.0,4.5,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50422,Rahul Das,2.0,2.5,Beginner,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
BRK50423,Kabir Reddy,14.0,2.9,Senior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
BRK50424,Aditi Kulkarni,7.0,3.7,Mid,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50425,Priya Shah,6.0,4.1,Mid,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50426,Sachin Reddy,4.0,4.3,Junior,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50427,Vivaan Agarwal,12.0,4.0,Senior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50428,Arjun Agarwal,1.0,3.4,Beginner,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50429,Vihaan Chopra,11.0,2.6,Senior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50430,Rahul Kulkarni,4.0,3.2,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50431,Vivaan Khan,6.0,2.8,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50432,Sneha Kulkarni,6.0,4.8,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50433,Vivaan Singh,5.0,4.9,Junior,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
BRK50434,Anaya Nair,2.0,4.0,Beginner,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
BRK50435,Naaya Patel,1.0,4.8,Beginner,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
BRK50436,Anaya Patel,5.0,4.0,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50437,Mira Khan,1.0,3.7,Beginner,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50438,Arjun Das,8.0,4.4,Mid,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
BRK50439,Arjun Kapoor,6.0,3.3,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50440,Kabir Gupta,10.0,4.9,Mid,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BRK50441,Vivaan Kapoor,4.0,3.8,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50442,Vivaan Shah,5.0,4.6,Junior,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50443,Mira Das,2.0,4.3,Beginner,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50444,Kabir Khan,6.0,4.2,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50445,Kabir Kulkarni,8.0,4.0,Mid,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50446,Arjun Chopra,5.0,3.1,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50447,Rahul Agarwal,9.0,3.4,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50448,Ishaan Singh,13.0,3.6,Senior,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50449,Aidti Singh,8.0,3.6,Mid,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
BRK50450,Arjun Khan,3.0,3.2,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
BRK50451,Aarav Patel,2.0,3.4842105263157896,Beginner,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
BRK50452,Sachin Kulkarni,10.0,3.8,Mid,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50453,Vihaan Gupta,1.0,3.1,Beginner,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50454,Aarav Agarwal,11.0,3.784210526315789,Senior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
BRK50455,Ishana Iyer,3.0,4.8,Junior,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50456,Vihaan Chopra,2.0,3.9,Beginner,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50457,Rohan Mehta,7.0,2.5,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50458,Arjun Singh,8.0,3.7,Mid,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
BRK50459,Kabir Gupta,7.0,3.6,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50460,Kabir Nair,1.0,3.7,Beginner,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50461,Sachin Chopar,15.0,3.1,Senior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
BRK50462,Vivaan Singh,11.0,4.9,Senior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
BRK50463,Sachin Shah,8.0,2.9,Mid,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
BRK50464,Arjun Das,7.0,4.7,Mid,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50465,Kabir Shah,13.0,2.9,Senior,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50466,Diya Nair,6.0,2.6,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50467,Sachin Sharma,4.0,2.8,Junior,3.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50468,Sneha Gupta,3.0,4.9,Junior,4.185714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50469,Diya Shah,11.0,3.4,Senior,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50470,Sneha Agarwal,3.0,3.545833333333333,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50471,Sachin Khan,5.0,3.8,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50472,Aditi Reddy,4.0,4.5,Junior,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50473,Rohan Shah,7.0,3.1,Mid,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
BRK50474,Priya Chopra,8.0,3.6,Mid,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
BRK50475,Ishaan Iyer,8.0,4.8,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50476,Kabir Nair,12.0,4.2,Senior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50477,Anita Kulkarni,3.0,3.1,Junior,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
BRK50478,Anita Kapoor,5.0,4.3,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50479,Rohan Das,5.0,4.6,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50480,Vihaan Cohpra,9.0,3.5,Mid,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50481,Anita Sharma,1.0,3.7,Beginner,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50482,Ishaan Nair,9.0,3.905882352941177,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
BRK50483,Anita Kulkarni,8.0,3.3,Mid,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
BRK50484,Rohan Patel,2.0,3.3,Beginner,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50485,Vivaan Reddy,2.0,4.3,Beginner,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
BRK50486,Sachin Shah,4.0,4.6,Junior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50487,Aditi Khan,5.0,3.9,Junior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50488,Rahul Mehta,6.0,3.4,Mid,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50489,Aarav Das,6.0,4.3,Mid,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50490,Vihaan Nair,6.0,3.2,Mid,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50491,Kabir Gupta,1.0,2.6,Beginner,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
BRK50492,Vivaan Gupta,2.0,4.0,Beginner,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50493,Rahul Kulkarni,2.0,2.5,Beginner,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50494,Vihaan Nair,4.0,4.1,Junior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
BRK50495,Vihaan Shah,6.0,3.5,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50496,Diya Shah,5.0,3.9,Junior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
BRK50497,Vihaan Kapoor,9.0,3.2,Mid,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50498,Sachin Nair,5.0,3.9384615384615387,Junior,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50499,Anita Shah,1.0,4.6,Beginner,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
