customer_id,full_name,email,phone,city,annual_income,segment
CUST103653,Vivaan Nair,vihaan.gupta813@gmail.com,7523073883,Ahemdabad,126291,Premium
CUST103654,Vihaan Agarwal,arjun.singh727@gmail.com,0573160837,Kolkata,455973,Luxury
CUST103655,Rahul Iyer,priya.reddy556@gmail.com,7517872871,Chennnai,187292,Budget
CUST103656,Sachin Reddy,diya.singh184@gmail.com,3405591694,Poona,94564,Mid
CUST103657,Diya Mehta,anaya.patel405@example.com,5825841883,Dehli,286481,Mid
CUST103658,Sneha Das,anita.sharma254@gmail.com,1707891531,Jaipur,266845,Budget
CUST103659,Mira Agarwal,rahul.sharma541@example.com,8824891732,Ahmedabad,49395,Premium
CUST103660,Rahul Singh,arjun.chopra613@yahoo.com,5739239809,Jaypur,112407,Premium
CUST103661,Rahul Patel,aditi.nair18@gmail.com,9849267572,Kalkata,,Mid
CUST103662,Sachin Gupta,mira.gupta681@outlook.com,5676285299,Jaipur,279994,Luxury
CUST103663,Anaya Khan,priya.singh447@outlook.com,8396830195,Jaypur,78325,Luxury
CUST103664,Kabir Singh,rohan.singh724@yahoo.com,1420037724,Jaipur,163383,Budget
CUST103665,Anaya Gupta,arjun.kapoor490@gmail.com,7871801557,Jaipur,275029,Budget
CUST103666,Kabir Iyer,vivaan.singh941@gmail.com,1122436691,Nodia,200583,Luxury
CUST103667,Arjun Nair,ishaan.agarwal619@gmail.com,9135734046,Jaypur,87928,Luxury
CUST103668,Anita Singh,sneha.sharma544@gmail.com,2168920000,Gurugram,,Mid
CUST103669,Aditi Chopra,diya.kulkarni878@yahoo.com,1519913840,Noida,242707,Mid
CUST103670,Vihaan Nair,kabir.patel612@example.com,2900132608,Pune,,Mid
CUST103671,Mira Sharma,vihaan.reddy729@outlook.com,3114381956,Kalkata,92815,Budget
CUST103672,Sachin Agarwal,mira.mehta866@outlook.com,7317382092,Nodia,656688,Luxury
CUST103673,Scahin Das,kabir.agarwal249@gmail.com,4708926778,Surrat,187308,Luxury
CUST103674,Arjun Chopra,sneha.kapoor90@gmail.com,7650630128,Chennnai,67605,Mid
CUST103675,Priya Gupta,aditi.gupta926@yahoo.com,0914198017,Kolkata,,Mid
CUST103676,Priya Khan,diya.kapoor127@example.com,8765569725,Surrat,32527,Premium
CUST103677,Kabir Kulkarni,kabir.shah982@yahoo.com,0301646797,Ahmedabad,,Mid
CUST103678,Vihaan Nair,,,Chennai,160637,Luxury
CUST103679,Anita Gupta,vihaan.patel583@example.com,9576989310,Bengluru,684429,Mid
CUST103680,Vihana Nair,ishaan.sharma979@gmail.com,0550498812,Gurugrm,185003,Budget
CUST103681,Mira Gupta,aditi.patel at gmail.com,3514493138,Bengaluru,205158,Budget
CUST103682,Senha Patel,ishaan.agarwal357@example.com,1986521471,Mumbay,258729,Luxury
CUST103683,Rahul Singh,aarav.patel677@example.com,0429222025,Surrat,187114,Premium
CUST103684,Priya Agarwal,rohan.shah880@gmail.com,7140946132,Gurugram,116119,Mid
CUST103685,Sachin Chopra,priya.khan874@example.com,1702331792,Surrat,368811,Mid
CUST103686,Ishaan Gupta,diya.iyer240@example.com,4048961220,Poona,,Mid
CUST103687,Aarav Khan,diya.patel36@example.com,7797258203,Hyderabad,412211,Premium
CUST103688,Sachin Patel,vivaan.gupta99@outlook.com,4520136354,Surrat,304222,Budget
CUST103689,Anaya Kulkarni,diya.mehta61@yahoo.com,2941286972,Punna,,Luxury
CUST103690,Priya Singh,mira.patel577@example.com,4869770730,Pune,126620,Luxury
CUST103691,Sachin Singh,rohan.chopra698@gmail.com,4868473505,Jaypur,130766,Premium
CUST103692,Ishaan Agarwal,kabir.khan598@example.com,3786784990,Mumbay,132231,Mid
CUST103693,Vihaan Iyer,vivaan.patel482@gmail.com,9565386694,Bangalore,216484,Premium
CUST103694,Diya Chopra,diya.kapoor793@example.com,3657379648,Surat,149765,Budget
CUST103695,Priya Reddy,aditi.gupta290@example.com,7524246433,Hydrabad,104174,Budget
CUST103696,Vivaan Agarwal,sneha.shah755@yahoo.com,5053286095,Kolkata,395319,Luxury
CUST103697,Rahul Kapoor,anita.reddy649@outlook.com,3368864333,Nodia,371590,Luxury
CUST103698,Rohan Chopra,kabir.gupta639@gmail.com,8493466220,Surat,,Luxury
CUST103699,Diya Mehta,aarav.khan at gmail.com,4570876628,Punna,89342,Premium
CUST103700,Mira Shah,anita.kulkarni251@yahoo.com,0220262495,Mumbai,115760,Luxury
CUST103701,Ishaan Gupta,sneha.nair99@example.com,2497476961,Noida,,Luxury
CUST103702,Vihaan Chopra,,8157270589,Bangalore,98672,Budget
CUST103703,Anita Singh,priya.kulkarni727@gmail.com,2136445088,Bengluru,94118,Premium
CUST103704,Vivaan Das,arjun.kapoor904@yahoo.com,2685042309,Surrat,192125,Premium
CUST103705,Aarav Chopra,anita.sharma633@example.com,3300081518,Hyderabad,198971,Premium
CUST103706,Rahul Gupta,priya.mehta622@outlook.com,0586642262,Hyderbad,215172,Luxury
CUST103707,Diya Singh,priya.kapoor196@gmail.com,0912828475,Surat,96536,Luxury
CUST103708,Anita Kulkarni,mira.reddy98@outlook.com,1256119839,Bengluru,199056,Mid
CUST103709,Vivaan Nair,kabir.mehta998@example.com,8070547477,Mumbai,538774,Premium
CUST103710,Arjun Khan,kabir.das218@yahoo.com,5762279148,Surrat,191974,Luxury
CUST103711,Arjun Kapoor,vivaan.chopra725@yahoo.com,9235911856,Mumbay,132812,Mid
CUST103712,Sneha Patel,rohan.reddy235@outlook.com,4064070419,Hyderbad,832588,Premium
CUST103713,Anaya aNir,aditi.chopra538@gmail.com,4011698827,Bengaluru,,Luxury
CUST103714,Arjun Agarwal,vivaan.iyer217@outlook.com,1528081843,Hyderabad,115842,Mid
CUST103715,Anaya Agarwal,arjun.mehta363@outlook.com,9052155553,Mumbay,281189,Budget
CUST103716,Vivaan Sharma,aarav.nair967@outlook.com,9436859030,Hyderabad,110181,Premium
CUST103717,Sneha Iyer,priya.singh868@yahoo.com,3948866865,Jaypur,135350,Mid
CUST103718,Vivaan Singh,sneha.kapoor197@outlook.com,7189714061,Jaipur,302807,Mid
CUST103719,Aarav Iyer,rohan.khan496@gmail.com,9070877121,New Delhi,117155,Budget
CUST103720,Vihana Gupta,aarav.mehta894@gmail.com,3279157227,Noida,70085,Luxury
CUST103721,Kabir Mehta,priya.agarwal767@gmail.com,3248912345,Mumbaai,253791,Budget
CUST103722,Rohan Das,sachin.agarwal317@example.com,3961056609,Calcutta,274081,Premium
CUST103723,Mira Nair,arjun.nair233@yahoo.com,0823034353,Chennai,74598,Mid
CUST103724,Sneha Reddy,rahul.nair938@outlook.com,1732637805,Poona,136607,Budget
CUST103725,Aditi Chopra,vivaan.sharma609@yahoo.com,0891713042,Dehli,317758,Luxury
CUST103726,Ishaan Sharma,mira.kulkarni15@yahoo.com,2632861016,Chennai,194530,Budget
CUST103727,Vihaan Iyer,aarav.kapoor262@example.com,3848027631,Kalkata,274402,Budget
CUST103728,Ainta Shah,kabir.kulkarni604@gmail.com,1977340211,Jaypur,156800,Mid
CUST103729,Ishaan Agarwal,arjun.shah610@outlook.com,8624076462,Mumbay,,Premium
CUST103730,Vivaan Kapoor,anaya.chopra24@yahoo.com,3372138869,Ahemdabad,,Mid
CUST103731,Anaya Chopra,ishaan.kapoor741@example.com,3366471332,Surrat,140607,Premium
CUST103732,Kabir Singh,aditi.mehta at outlook.com,9261259935,Hyderbad,187283,Premium
CUST103733,Kabir Mehta,anita.reddy579@example.com,7590436760,Gurugram,34667,Mid
CUST103734,Vihaan Khan,sneha.singh110@gmail.com,3941773548,Gurugrm,54859,Premium
CUST103735,Rahul Singh,kabir.khan644@outlook.com,6255464102,Mumbai,169793,Mid
CUST103736,Aditi Mehta,diya.gupta221@example.com,2702463284,Chennai,,Premium
CUST103737,Arjun Khan,mira.kapoor611@gmail.com,1115533250,Gurugram,114919,Budget
CUST103738,Sachin Shah,aditi.khan210@example.com,2398908320,Delhi,170137,Luxury
CUST103739,Anaya Kulkarni,anita.kulkarni872@example.com,4748564646,Bengluru,90083,Budget
CUST103740,Priya Das,anaya.iyer405@yahoo.com,9115723964,Mumbay,75422,Premium
CUST103741,Sneha Das,aditi.shah609@yahoo.com,,Punna,186202,Premium
CUST103742,Rohan Shah,kabir.singh517@gmail.com,3042291507,Ahemdabad,162996,Premium
CUST103743,Anita Mehta,priya.mehta196@yahoo.com,9233794962,Gurugrm,125827,Budget
CUST103744,Vivaan Khan,sachin.iyer98@yahoo.com,4345276489,Gurgaon,79043,Luxury
CUST103745,Rohan Reddy,aditi.agarwal423@gmail.com,9280551694,Noida,176898,Mid
CUST103746,Anita Das,sachin.agarwal42@example.com,5142410061,Delhi,,Premium
CUST103747,Aarav yIer,ishaan.patel969@outlook.com,7160162016,Mumbaai,146037,Luxury
CUST103748,Sachin Kapoor,kabir.nair746@yahoo.com,1673243038,Ahmedabad,157894,Budget
CUST103749,Aarav Kapoor,ishaan.kulkarni889@outlook.com,0273416405,Mumbay,136516,Mid
CUST103750,Sahcin Sharma,kabir.chopra812@outlook.com,3076479488,Chennai,229731,Budget
CUST103751,Diya Patel,aarav.shah669@yahoo.com,9087821720,Punna,213220,Premium
CUST103752,Rohan Shah,rahul.das316@example.com,7871986814,Mumbaai,479332,Mid
CUST103753,Sachin Kulkarni,ishaan.gupta549@outlook.com,2722906960,Chennai,384297,Premium
CUST103754,Ishaan Das,vivaan.iyer685@outlook.com,8344980407,Gurugrm,164091,Premium
CUST103755,Vivaan Sharma,anita.mehta717@example.com,1588632310,Hydrabad,82020,Budget
CUST103756,nAaya Iyer,arjun.kapoor270@outlook.com,5764806086,Surrat,243018,Mid
CUST103757,Rahul Agarwal,arjun.reddy978@example.com,8959759642,Chennai,118088,Mid
CUST103758,Rahul Patel,mira.nair164@example.com,1745276142,Surat,,Premium
CUST103759,Vivaan Nair,vivaan.chopra585@outlook.com,4780562481,Chennnai,70285,Premium
CUST103760,Rahul Patel,vihaan.kapoor313@yahoo.com,1590573642,Jaipur,130197,Luxury
CUST103761,Anaya Das,vivaan.das535@yahoo.com,1466497809,Jaipur,410747,Budget
CUST103762,Kabir Khan,mira.reddy591@gmail.com,2314720732,Chennnai,167619,Budget
CUST103763,Sneha Singh,,6756363036,Chennnai,255167,Budget
CUST103764,Anaya Sharma,priya.nair610@gmail.com,6621834158,New Delhi,245460,Mid
CUST103765,Diya Reddy,anaya.iyer419@outlook.com,9426874749,Punna,125455,Budget
CUST103766,Kabir Singh,priya.kulkarni160@yahoo.com,3203439658,Surrat,272424,Premium
CUST103767,PriyaK apoor,vivaan.shah675@gmail.com,6446404129,Ahemdabad,100345,Premium
CUST103768,Rahul Reddy,ishaan.shah927@example.com,7466011318,New Delhi,137878,Premium
CUST103769,Arjun Khan,priya.kulkarni915@yahoo.com,7611616752,New Delhi,,Premium
CUST103770,Sachin Khan,rahul.chopra719@outlook.com,1350354803,Surat,149609,Premium
CUST103771,Rahul Shah,ishaan.sharma671@outlook.com,0824608052,Gurugrm,206422,Luxury
CUST103772,Rahul Reddy,aditi.gupta354@gmail.com,5117885775,Noida,89038,Budget
CUST103773,Ishaan Singh,mira.shah834@gmail.com,0914113741,Mumbaai,363436,Mid
CUST103774,Rohan Mehta,anita.khan661@gmail.com,7714640643,Bengaluru,97239,Mid
CUST103775,Ishaan Nair,anaya.gupta492@gmail.com,7068303958,Hyderabad,107766,Luxury
CUST103776,Kabir Shah,diya.singh831@outlook.com,6072148068,Mumbai,116844,Budget
CUST103777,Aditi Kulkarni,ishaan.shah32@outlook.com,2321984387,Delhi,95599,Luxury
CUST103778,Arjun Nair,vivaan.reddy66@gmail.com,5710678220,Jaypur,72355,Luxury
CUST103779,Vivaan Kulkarni,,7157832413,Gurugram,139674,Luxury
CUST103780,Vihaan Kapoor,sneha.gupta857@gmail.com,9977461839,Ahemdabad,124713,Mid
CUST103781,Aditi Shah,aarav.iyer290@yahoo.com,2636725088,Jaypur,155899,Mid
CUST103782,Rahul Shah,anita.kulkarni674@gmail.com,3009242437,Surat,93116,Premium
CUST103783,Anaya Kulkarni,ishaan.das848@example.com,1267856571,Noida,97529,Premium
CUST103784,Vihaan Singh,aditi.nair863@yahoo.com,5716057262,Punna,136900,Premium
CUST103785,Aarav Mehta,kabir.mehta657@outlook.com,1658126926,Noida,164656,Mid
CUST103786,Mira Nair,kabir.chopra13@outlook.com,,Surat,95916,Luxury
CUST103787,Vihaan Khan,aditi.reddy768@yahoo.com,1105007286,Jaypur,161159,Luxury
CUST103788,Rahul Nair,anaya.agarwal303@example.com,0914337813,Pune,143486,Luxury
CUST103789,Mira Chopra,vihaan.chopra124@gmail.com,4435805220,Gurugram,304064,Budget
CUST103790,Anita Singh,rahul.kulkarni411@yahoo.com,6088766306,Hyderbad,237843,Budget
CUST103791,Mira Nair,sneha.shah243@example.com,3997200761,Ahmedabad,220049,Luxury
CUST103792,Sneha Nair,,5195195259,Delhi,295594,Mid
CUST103793,Arujn Singh,sneha.patel778@outlook.com,0997373354,Chennai,113565,Luxury
CUST103794,Aarav Das,diya.chopra195@yahoo.com,0555490973,Surrat,361285,Luxury
CUST103795,Sachin Reddy,,4247529041,Jaipur,182820,Luxury
CUST103796,Aarav Mehta,aditi.gupta372@outlook.com,2757189024,Mumbai,123300,Premium
CUST103797,Aarav Das,rahul.reddy548@gmail.com,7818967755,Surrat,207669,Premium
CUST103798,Vihaan Das,ishaan.das340@outlook.com,8843869837,New Delhi,87938,Luxury
CUST103799,Anita Sharma,anita.kapoor462@outlook.com,5151530489,Kolkata,461678,Mid
CUST103800,Aditi Agarwal,kabir.chopra863@example.com,8290329332,Mumbai,190366,Premium
CUST103801,Aditi Singh,priya.khan3@outlook.com,8244915632,Hyderbad,68795,Budget
CUST103802,Sneha Agarwal,diya.khan928@example.com,5343923635,Jaypur,85248,Budget
CUST103803,Sneha Iyer,vihaan.iyer717@example.com,3613722628,Chennnai,122099,Budget
CUST103804,Aarav Reddy,ishaan.sharma858@outlook.com,6377395326,Bengluru,118565,Mid
CUST103805,Rohan Agarwal,vihaan.reddy656@gmail.com,1460705884,Mumbaai,213393,Budget
CUST103806,Ishaan Chopra,,0143188500,Kalkata,274128,Premium
CUST103807,Vihaan Kulkarni,priya.khan748@outlook.com,1174589831,Gurgaon,296854,Premium
CUST103808,Mira Patel,aditi.reddy at yahoo.com,4531849751,Gurugrm,224905,Premium
CUST103809,Vivaan Khan,aditi.kapoor834@yahoo.com,4934901076,Gurugrm,95233,Luxury
CUST103810,Anita Nair,priya.sharma214@yahoo.com,,Bengluru,314486,Luxury
CUST103811,Vivaan Kulkarni,rahul.iyer829@outlook.com,0950836032,Noida,335011,Mid
CUST103812,Aarav Sharma,,8447472550,Poona,53026,Luxury
CUST103813,Mira Chopra,kabir.nair401@outlook.com,0972211490,Poona,117713,Luxury
CUST103814,Sachin Reddy,vivaan.reddy780@gmail.com,9047983861,Ahmedabad,133310,Premium
CUST103815,Mira Khan,,3477780917,Bangalore,104121,Premium
CUST103816,Ishaan Gupta,mira.iyer916@yahoo.com,7079205549,New Delhi,299708,Budget
CUST103817,Vihaan Shah,aditi.nair36@example.com,,Dehli,213805,Mid
CUST103818,Anaya Shah,diya.das330@example.com,7051572123,Gurugrm,169415,Mid
CUST103819,Priya Kulkarni,diya.gupta231@outlook.com,0541397890,Surrat,80417,Luxury
CUST103820,Arjun Gupta,vivaan.mehta395@outlook.com,7902085954,Kolkata,49426,Budget
CUST103821,Aditi Singh,aarav.khan44@outlook.com,8990700881,Jaipur,94939,Premium
CUST103822,Sachin Patel,aditi.gupta770@yahoo.com,8071639816,Mumbaai,100662,Luxury
CUST103823,Diya Agarwal,aditi.iyer427@yahoo.com,1623859354,Bengaluru,96520,Budget
CUST103824,Priya Agarwal,vihaan.reddy450@example.com,,Noida,47476,Mid
CUST103825,Diya Kapoor,aditi.reddy697@example.com,0191254148,Pune,66739,Premium
CUST103826,Sachin Iyer,arjun.patel240@outlook.com,4962598121,Ahemdabad,126525,Mid
CUST103827,Anaya Iyer,mira.patel620@yahoo.com,7477545769,Ahemdabad,197349,Mid
CUST103828,Vivaan Gupta,priya.reddy941@gmail.com,6114165186,Noida,119190,Luxury
CUST103829,Anaya Nair,arjun.kapoor27@yahoo.com,4589994795,Jaipur,141507,Mid
CUST103830,Diya Agarwal,ishaan.iyer545@yahoo.com,3021916656,Hydrabad,155189,Premium
CUST103831,Mira Mheta,rohan.patel258@outlook.com,2453798016,Noida,155579,Mid
CUST103832,Aditi Kapoor,arjun.sharma818@outlook.com,6153924133,Surrat,325783,Luxury
CUST103833,Sachin Agarwal,rohan.patel126@gmail.com,8184120874,Mumbaai,101626,Mid
CUST103834,Anaya Das,ishaan.agarwal820@yahoo.com,1989286651,Mumbaai,182232,Premium
CUST103835,Arjun Sharma,sachin.shah778@example.com,0700363088,Jaypur,74884,Budget
CUST103836,Sneha Shah,anita.gupta777@example.com,4626856139,Nodia,321339,Luxury
CUST103837,Diya Reddy,rahul.chopra at outlook.com,7874888006,Nodia,247596,Budget
CUST103838,Anita Chopra,priya.patel244@example.com,4482542907,Surrat,288270,Premium
CUST103839,Sneha Kapoor,priya.mehta971@yahoo.com,8552578900,Gurugram,172697,Premium
CUST103840,Kabir Iyer,anita.chopra812@example.com,7569532963,Ahmedabad,150727,Mid
CUST103841,Aditi Kapoor,rohan.patel592@gmail.com,8151469090,Bengaluru,76778,Luxury
CUST103842,Rohan Shah,kabir.nair236@gmail.com,9531229615,Surat,194410,Premium
CUST103843,Anita Iyer,anita.mehta280@gmail.com,3208221587,Calcutta,358176,Luxury
CUST103844,Rahul Mehta,anaya.singh438@example.com,3495963602,Bengluru,32225,Mid
CUST103845,Sachin Sharma,rohan.shah at yahoo.com,3715377927,Surrat,450141,Mid
CUST103846,Aditi Reddy,anita.reddy809@yahoo.com,1442803185,Dehli,100447,Mid
CUST103847,Arjun Iyer,priya.das670@outlook.com,4887388108,Mumbai,214324,Luxury
CUST103848,Arjun Singh,kabir.singh800@example.com,4210247150,Calcutta,100744,Mid
CUST103849,Priya Mehta,mira.nair317@yahoo.com,8077990239,Jaypur,,Luxury
CUST103850,Sachin Mehta,rahul.das223@yahoo.com,0276303541,Noida,261418,Premium
CUST103851,Anaya Nair,aarav.das238@example.com,0487063324,Jaypur,145721,Mid
CUST103852,Aditi Gupta,arjun.shah430@example.com,4279200567,Jaypur,466245,Premium
CUST103853,Mira Shah,sachin.mehta399@example.com,6186166059,Noida,166157,Mid
CUST103854,Diya Kapoor,ishaan.mehta939@outlook.com,5447527774,Ahmedabad,237268,Budget
CUST103855,Anaya Kapoor,vihaan.kapoor987@outlook.com,5049837905,Gurugrm,,Budget
CUST103856,Vihaan Reddy,kabir.nair550@example.com,5583184832,Calcutta,121151,Mid
CUST103857,Diya Reddy,vivaan.agarwal369@gmail.com,0598286012,Ahemdabad,128733,Budget
CUST103858,Priya Kulkarni,arjun.chopra85@outlook.com,7731447282,Ahmedabad,217940,Premium
CUST103859,Arjun Agarwal,aditi.sharma136@example.com,7700727538,Chennai,429912,Premium
CUST103860,Arjun Iyer,priya.kapoor301@gmail.com,9242497875,Surat,165770,Premium
CUST103861,Rahul Das,arjun.das507@outlook.com,,Poona,76686,Mid
CUST103862,Aarav Das,arjun.kapoor at yahoo.com,1876024153,Nodia,113640,Luxury
CUST103863,Anita Iyer,sachin.reddy150@yahoo.com,0141614052,Ahmedabad,72952,Luxury
CUST103864,Vivaan Shah,rohan.reddy316@example.com,0710799843,Mumbaai,215942,Mid
CUST103865,Vihaan Agarwal,rahul.kapoor883@gmail.com,,Surrat,165199,Mid
CUST103866,Mira Khan,sneha.shah63@outlook.com,5278373143,Nodia,86823,Premium
CUST103867,Mira Singh,anaya.agarwal782@gmail.com,6949010159,Hyderbad,131798,Mid
CUST103868,Mira Khan,anita.khan271@outlook.com,1722935579,Gurgaon,281558,Mid
CUST103869,Sachin Reddy,arjun.gupta422@example.com,7808827182,Ahmedabad,212825,Luxury
CUST103870,Aarav Agarwal,aditi.kulkarni713@gmail.com,8415903464,Gurugrm,116492,Mid
CUST103871,Rahul Agarwal,aditi.mehta380@outlook.com,1396668757,New Delhi,252701,Mid
CUST103872,Aditi Singh,sachin.mehta at yahoo.com,1264948430,Mumbai,204674,Budget
CUST103873,Anaya Agarwal,anaya.khan335@example.com,3122940704,Mumbai,118035,Mid
CUST103874,Aditi Chopra,aarav.singh at gmail.com,0097663604,Surrat,181296,Luxury
CUST103875,Rohan Reddy,aarav.patel340@outlook.com,6850307109,Kolkata,486793,Budget
CUST103876,Sneha Kapoor,sneha.singh246@example.com,5110411943,Mumbay,85450,Mid
CUST103877,Vihaan Sharma,diya.gupta412@example.com,6329790422,Noida,295468,Luxury
CUST103878,Aditi Kapoor,mira.das859@outlook.com,7187573778,Chennai,149957,Premium
CUST103879,Ishaan Agarwal,sachin.nair944@yahoo.com,7340584253,Gurgaon,235615,Mid
CUST103880,Mira Patel,kabir.sharma at yahoo.com,,Bangalore,205637,Budget
CUST103881,Rahul Singh,,3977443743,Surat,191838,Budget
CUST103882,Sneha Agarwal,rahul.gupta126@outlook.com,9590438010,Ahemdabad,148658,Luxury
CUST103883,Ishaan Gupta,aditi.kulkarni887@gmail.com,6471577919,Chennai,163055,Mid
CUST103884,Aditi Reddy,kabir.mehta557@outlook.com,0250156161,Gurugram,,Budget
CUST103885,Aditi Gutpa,aarav.iyer658@yahoo.com,3945680843,Mumbay,212878,Mid
CUST103886,Ishaan Mehta,diya.reddy494@yahoo.com,5166469454,Bengluru,69274,Premium
CUST103887,Anita Iyer,rahul.kapoor36@outlook.com,8485549974,Surat,212544,Luxury
CUST103888,Kabir Nair,ishaan.reddy187@gmail.com,3200523205,Surrat,,Premium
CUST103889,Anaya Agarwal,anita.shah185@yahoo.com,5670670030,Hydrabad,274901,Premium
CUST103890,Kabir Agarwal,aarav.singh648@yahoo.com,4754729760,Bengluru,184150,Budget
CUST103891,Priya Singh,anita.iyer19@yahoo.com,2984977005,Gurgaon,55976,Mid
CUST103892,Aditi Shah,vivaan.reddy259@example.com,3614214057,Calcutta,230173,Premium
CUST103893,Kabir Shah,vivaan.kulkarni43@outlook.com,8292452452,Ahmedabad,239901,Budget
CUST103894,Anita Das,vivaan.iyer394@gmail.com,1005276145,Kalkata,383300,Luxury
CUST103895,Aditi Sharma,ishaan.chopra198@yahoo.com,9404593404,Bangalore,93113,Premium
CUST103896,Aarav Singh,vihaan.kapoor749@outlook.com,6820476444,Hyderbad,141927,Luxury
CUST103897,Mira Agarwal,vihaan.sharma285@gmail.com,3174164097,Jaipur,119338,Premium
CUST103898,Arjun Das,anita.gupta820@gmail.com,7315670753,Hydrabad,138965,Mid
CUST103899,Diya Sharma,vivaan.das252@outlook.com,2523237141,Nodia,59260,Mid
CUST103900,Priya Khan,vihaan.mehta221@yahoo.com,2629835870,Chennai,123423,Mid
CUST103901,Mira Khan,anaya.agarwal453@gmail.com,7874585390,Mumbaai,126259,Mid
CUST103902,Aditi Gupta,kabir.patel409@outlook.com,1409746219,Punna,130286,Budget
CUST103903,Rohan Kulkarni,rohan.iyer810@yahoo.com,7177691461,Surat,412610,Budget
CUST103904,Adtii Iyer,anaya.shah592@example.com,0810817206,Dehli,112207,Mid
CUST103905,Arjun Reddy,kabir.agarwal60@gmail.com,8099121772,Mumbai,124862,Luxury
CUST103906,Rahul Iyer,diya.agarwal798@example.com,7171700508,Bengaluru,312387,Mid
CUST103907,Aditi Shah,vihaan.patel542@yahoo.com,6558239999,Hyderbad,116462,Premium
CUST103908,Mira Sharma,vihaan.kulkarni852@example.com,1866711279,Nodia,327118,Budget
CUST103909,Ishaan Gupta,,3234479588,Ahemdabad,210594,Premium
CUST103910,Ishaan Chopra,sneha.kulkarni900@outlook.com,3247668315,Surrat,111962,Premium
CUST103911,Sachin Sharma,arjun.gupta826@example.com,5930275423,Mumbay,106853,Mid
CUST103912,Diya Khan,sachin.singh347@example.com,5371167205,Dehli,175311,Premium
CUST103913,Rahul Sharma,sneha.nair182@outlook.com,3480004527,Kolkata,144053,Budget
CUST103914,Rahul Kulkarni,rohan.patel599@yahoo.com,0293568052,Surat,170957,Mid
CUST103915,Ishaan Patel,aditi.iyer265@outlook.com,3116496202,Poona,115262,Premium
CUST103916,Mira Reddy,vihaan.singh418@gmail.com,0293526373,Jaipur,228154,Budget
CUST103917,Diya Khan,sneha.nair322@outlook.com,8261497386,Jaipur,108904,Budget
CUST103918,Ishaan Kulkarni,vihaan.reddy927@yahoo.com,5529952655,Jaipur,122561,Luxury
CUST103919,Diya Sharma,sneha.chopra79@yahoo.com,5691255671,Kolkata,145063,Budget
CUST103920,Mira Singh,anaya.chopra902@outlook.com,9868017085,Dehli,77174,Budget
CUST103921,Priya Patel,diya.khan653@example.com,2335456742,Bengluru,133869,Premium
CUST103922,Kabir Kapoor,aditi.gupta164@yahoo.com,1894986949,Hydrabad,142822,Budget
CUST103923,Vihaan Kulkarni,diya.gupta300@outlook.com,4529012254,Surat,69063,Budget
CUST103924,Diya Kulkarni,anita.patel448@outlook.com,4311400250,Bengaluru,56372,Budget
CUST103925,Sneha Kapoor,arjun.kapoor634@outlook.com,1370540068,Chennnai,333252,Luxury
CUST103926,Aarav Shah,ishaan.shah549@gmail.com,1019025230,Kalkata,137536,Mid
CUST103927,Anaya Iyer,aditi.khan584@yahoo.com,7724964793,Ahmedabad,148110,Mid
CUST103928,Rohan Gputa,vihaan.singh170@example.com,6940881365,Bengluru,110956,Premium
CUST103929,Priya Singh,vivaan.singh994@yahoo.com,5283326647,Ahemdabad,406038,Budget
CUST103930,Anita Nair,diya.chopra909@example.com,3445852857,Mumbai,142470,Premium
CUST103931,Anaya Patel,aarav.singh at example.com,0566046914,Chennnai,56432,Budget
CUST103932,Arjun Kapoor,kabir.sharma402@gmail.com,2602514127,Mumbaai,214224,Budget
CUST103933,Mira Mehta,sachin.chopra410@example.com,6769288085,Gurgaon,90800,Budget
CUST103934,Aditi Das,anaya.patel806@example.com,2358095221,Delhi,207612,Budget
CUST103935,Vihaan Kapoor,priya.singh859@outlook.com,4989531942,Kalkata,148822,Luxury
CUST103936,Anaya Shah,anita.reddy357@yahoo.com,4411422021,Gurugram,339636,Luxury
CUST103937,Anaya Singh,diya.patel841@gmail.com,4478994530,Kalkata,212936,Budget
CUST103938,Diya Agarwal,sachin.kulkarni595@gmail.com,5415959513,Gurugrm,129056,Premium
CUST103939,Sneha Mehta,aarav.gupta171@example.com,6360308284,Hydrabad,372401,Mid
CUST103940,Mira Patel,ishaan.shah763@example.com,4361280668,Gurgaon,801137,Budget
CUST103941,Arjun Kulkarni,priya.gupta524@gmail.com,2204597227,Hydrabad,118120,Premium
CUST103942,Sneha Singh,aarav.mehta593@outlook.com,8603490483,Nodia,306657,Mid
CUST103943,Anita Patel,mira.das113@outlook.com,5584153899,Ahmedabad,201921,Budget
CUST103944,Mira Mehta,mira.gupta304@outlook.com,4113955423,Jaypur,211135,Premium
CUST103945,Rahul Khan,diya.patel at outlook.com,2267744526,Bangalore,78202,Mid
CUST103946,Mira Nair,diya.kapoor at example.com,6050145765,Jaipur,91323,Premium
CUST103947,Adiit Shah,rahul.reddy at outlook.com,0701711803,Nodia,373754,Mid
CUST103948,Ishaan Nair,ishaan.agarwal744@outlook.com,,Surrat,177506,Luxury
CUST103949,Priya Shah,aarav.chopra358@outlook.com,2082010495,Nodia,118728,Luxury
CUST103950,Aditi Mehta,rahul.das100@example.com,8462457607,Pune,469403,Mid
CUST103951,Vihaan Singh,priya.kulkarni423@outlook.com,4754190399,Kalkata,334169,Mid
CUST103952,Arjun Nair,rahul.sharma620@outlook.com,9057300416,Kolkata,250929,Budget
